forecaster_id,target_year,forecast_year,forecast_quarter,ens_fc
128,2020,2019,1,1.5
1,2019,2019,2,1.1
2,2019,2019,2,1.4
4,2019,2019,2,1.2
6,2019,2019,2,1.4
7,2019,2019,2,1.239716455
14,2019,2019,2,1.5
15,2019,2019,2,1.3
16,2019,2019,2,0.9
20,2019,2019,2,1
22,2019,2019,2,1.1
23,2019,2019,2,0.9
24,2019,2019,2,0.863813336
26,2019,2019,2,1.4
32,2019,2019,2,1.2
33,2019,2019,2,1.4
36,2019,2019,2,1.4
37,2019,2019,2,1
38,2019,2019,2,1.08
39,2019,2019,2,1.2
41,2019,2019,2,1.3
45,2019,2019,2,1.5
47,2019,2019,2,1.2
48,2019,2019,2,1.3
49,2019,2019,2,1
52,2019,2019,2,0.9
56,2019,2019,2,1.3
61,2019,2019,2,1.1
63,2019,2019,2,1.2
67,2019,2019,2,1.3
68,2019,2019,2,1.2
80,2019,2019,2,1.7
82,2019,2019,2,1
85,2019,2019,2,1.0863222709
88,2019,2019,2,1.2
89,2019,2019,2,1.3
91,2019,2019,2,1
93,2019,2019,2,1.3
95,2019,2019,2,1.0657078243
96,2019,2019,2,1.2
97,2019,2019,2,1.0949570154
98,2019,2019,2,1.3
99,2019,2019,2,1.2
101,2019,2019,2,1
102,2019,2019,2,1.3
103,2019,2019,2,1.2
107,2019,2019,2,1.0415919901
108,2019,2019,2,1.18580275
110,2019,2019,2,1.2413332124
111,2019,2019,2,1.1
112,2019,2019,2,1.4
114,2019,2019,2,1.2
115,2019,2019,2,1.1
116,2019,2019,2,1.2
127,2019,2019,2,1.3
128,2019,2019,2,1.2
1,2020,2019,2,1.3
2,2020,2019,2,1.7
4,2020,2019,2,1.4
6,2020,2019,2,1.3
7,2020,2019,2,1.4432723945
14,2020,2019,2,2.5
15,2020,2019,2,1.6
16,2020,2019,2,1.2
20,2020,2019,2,1.5
22,2020,2019,2,1.6
23,2020,2019,2,1.4
24,2020,2019,2,1.2640077051
26,2020,2019,2,1.8
32,2020,2019,2,1.5
33,2020,2019,2,1.5
36,2020,2019,2,1.5
37,2020,2019,2,1.4
38,2020,2019,2,1.27
39,2020,2019,2,1.4
41,2020,2019,2,1.6
45,2020,2019,2,1.6
47,2020,2019,2,1.3
48,2020,2019,2,1.5
49,2020,2019,2,1.4
52,2020,2019,2,1
56,2020,2019,2,1.4
63,2020,2019,2,1.2
67,2020,2019,2,1.4
68,2020,2019,2,1.4
80,2020,2019,2,1.5
82,2020,2019,2,1.3
85,2020,2019,2,1.4003308144
88,2020,2019,2,1.4
89,2020,2019,2,1.5
91,2020,2019,2,1.2
93,2020,2019,2,1.5
95,2020,2019,2,1.276311289
96,2020,2019,2,1.2
97,2020,2019,2,1.4975777216
98,2020,2019,2,1.5
99,2020,2019,2,1.5
101,2020,2019,2,1
102,2020,2019,2,1.1
103,2020,2019,2,1.3
107,2020,2019,2,1.386546972
108,2020,2019,2,1.22882
110,2020,2019,2,1.3847165308
112,2020,2019,2,1
114,2020,2019,2,0.9
115,2020,2019,2,1.3
116,2020,2019,2,1.6
127,2020,2019,2,0.8
128,2020,2019,2,1.5
6,2019,2019,3,1.3
7,2019,2019,3,1.1915115568
10,2019,2019,3,0.7
14,2019,2019,3,1.5
15,2019,2019,3,1.2
16,2019,2019,3,1.1
20,2019,2019,3,1.1
22,2019,2019,3,1.1
23,2019,2019,3,0.9
24,2019,2019,3,1.1
26,2019,2019,3,1.3
32,2019,2019,3,1.2
33,2019,2019,3,1.2
38,2019,2019,3,1.1
39,2019,2019,3,1.1
41,2019,2019,3,1.4
45,2019,2019,3,1.325
47,2019,2019,3,1
48,2019,2019,3,1.3
52,2019,2019,3,1.1
56,2019,2019,3,1.2
61,2019,2019,3,1.2
63,2019,2019,3,1
68,2019,2019,3,1.2
80,2019,2019,3,1.3
82,2019,2019,3,1
85,2019,2019,3,1.1223275918
88,2019,2019,3,1.2
89,2019,2019,3,1.3061295897
91,2019,2019,3,1.1
93,2019,2019,3,1.3
95,2019,2019,3,1.2063438331
96,2019,2019,3,1.2
97,2019,2019,3,1.2
98,2019,2019,3,1.2
99,2019,2019,3,1.2
101,2019,2019,3,1.2
102,2019,2019,3,1.4
103,2019,2019,3,1.2
107,2019,2019,3,1.120302
108,2019,2019,3,1.2729075
110,2019,2019,3,1.2490785832
111,2019,2019,3,1.3
112,2019,2019,3,1.3
114,2019,2019,3,1.1
115,2019,2019,3,1.3
116,2019,2019,3,1.04
127,2019,2019,3,1.1
128,2019,2019,3,1.1
6,2020,2019,3,1.2
7,2020,2019,3,1.4019509571
10,2020,2019,3,0.9
14,2020,2019,3,2.5
15,2020,2019,3,1.5
16,2020,2019,3,1.2
20,2020,2019,3,1.3
22,2020,2019,3,1.2
23,2020,2019,3,1.1
24,2020,2019,3,1
26,2020,2019,3,1.7
32,2020,2019,3,1.4
33,2020,2019,3,1.3
38,2020,2019,3,1
39,2020,2019,3,1.3
41,2020,2019,3,1.5
45,2020,2019,3,1.475
47,2020,2019,3,0.8
48,2020,2019,3,1.5
52,2020,2019,3,1
56,2020,2019,3,1.2
61,2020,2019,3,1.4
63,2020,2019,3,1.1
68,2020,2019,3,1.35
80,2020,2019,3,1.7
82,2020,2019,3,1.1
85,2020,2019,3,1.1501297724
88,2020,2019,3,1.4
89,2020,2019,3,1.5269067245
91,2020,2019,3,1.1
93,2020,2019,3,1.5
95,2020,2019,3,1.3399071678
96,2020,2019,3,1.2
97,2020,2019,3,1.2
98,2020,2019,3,1.3
99,2020,2019,3,1.5
101,2020,2019,3,1.2
102,2020,2019,3,1.1
103,2020,2019,3,1.2
107,2020,2019,3,1.450225
108,2020,2019,3,1.1582725
110,2020,2019,3,1.3547674914
112,2020,2019,3,1
114,2020,2019,3,1
115,2020,2019,3,1.3
116,2020,2019,3,1.4
127,2020,2019,3,0.9
128,2020,2019,3,1.3
1,2019,2019,4,1
2,2019,2019,4,1.1
4,2019,2019,4,1
5,2019,2019,4,1.1
6,2019,2019,4,1.1
7,2019,2019,4,1.101494415
10,2019,2019,4,0.9
14,2019,2019,4,1.4
15,2019,2019,4,1.1
16,2019,2019,4,1.2
20,2019,2019,4,1.1
22,2019,2019,4,1.1
23,2019,2019,4,1
24,2019,2019,4,1.1069807324
26,2019,2019,4,1.2
32,2019,2019,4,1.2
33,2019,2019,4,1.1
37,2019,2019,4,1
38,2019,2019,4,1.1
39,2019,2019,4,1.1
41,2019,2019,4,1.1
45,2019,2019,4,1.1
47,2019,2019,4,1
48,2019,2019,4,1.2
56,2019,2019,4,1.2
57,2019,2019,4,1.2
61,2019,2019,4,1.1
67,2019,2019,4,1.1
80,2019,2019,4,1.2
82,2019,2019,4,1
85,2019,2019,4,1.0656366365
89,2019,2019,4,1
93,2019,2019,4,1
95,2019,2019,4,1.1546346335
96,2019,2019,4,1.1
97,2019,2019,4,1.1
98,2019,2019,4,1.1
99,2019,2019,4,1.2
101,2019,2019,4,1.1
102,2019,2019,4,1.2
103,2019,2019,4,1.1
107,2019,2019,4,1.2007216093
110,2019,2019,4,1.1976604235
111,2019,2019,4,1.2
112,2019,2019,4,1.1
114,2019,2019,4,1.1
115,2019,2019,4,1.1
116,2019,2019,4,1.1
121,2019,2019,4,1.1701063762
127,2019,2019,4,1.1
128,2019,2019,4,1.1
1,2020,2019,4,0.9
2,2020,2019,4,1.3
4,2020,2019,4,0.7
5,2020,2019,4,0.9
6,2020,2019,4,1
7,2020,2019,4,1.1728267521
10,2020,2019,4,0.6
14,2020,2019,4,1.9
15,2020,2019,4,1.2
16,2020,2019,4,0.8
20,2020,2019,4,0.7
22,2020,2019,4,1.1
23,2020,2019,4,0.7
24,2020,2019,4,0.7595696944
26,2020,2019,4,1.5
32,2020,2019,4,1.2
33,2020,2019,4,0.8
37,2020,2019,4,0.9
38,2020,2019,4,1.1
39,2020,2019,4,0.9
41,2020,2019,4,1.2
45,2020,2019,4,1.325
47,2020,2019,4,0.7
48,2020,2019,4,1.2
56,2020,2019,4,1.1
57,2020,2019,4,1
61,2020,2019,4,1.2
67,2020,2019,4,1.3
80,2020,2019,4,1.4
82,2020,2019,4,0.7
85,2020,2019,4,0.7553587153
89,2020,2019,4,1.1
93,2020,2019,4,1.1
95,2020,2019,4,0.9471326224
96,2020,2019,4,1.1
97,2020,2019,4,1
98,2020,2019,4,0.9
99,2020,2019,4,1.2
101,2020,2019,4,1
102,2020,2019,4,0.9
103,2020,2019,4,1
107,2020,2019,4,1.1600078095
110,2020,2019,4,1.2039665681
112,2020,2019,4,1
114,2020,2019,4,1.1
115,2020,2019,4,0.7
116,2020,2019,4,1
121,2020,2019,4,1.20621243
127,2020,2019,4,0.9
128,2020,2019,4,1.2
1,2020,2020,1,0.9
2,2020,2020,1,1.4
4,2020,2020,1,0.6
5,2020,2020,1,1
6,2020,2020,1,0.8
7,2020,2020,1,1.1159756929
8,2020,2020,1,0.8
10,2020,2020,1,0.8
14,2020,2020,1,2.1
15,2020,2020,1,1.2
16,2020,2020,1,0.8
20,2020,2020,1,1
22,2020,2020,1,1.1
23,2020,2020,1,0.9
24,2020,2020,1,0.965
26,2020,2020,1,1.5
30,2020,2020,1,1.2
31,2020,2020,1,1.1
32,2020,2020,1,1.2
33,2020,2020,1,1.1
37,2020,2020,1,1.1
38,2020,2020,1,1.1
39,2020,2020,1,0.9
41,2020,2020,1,1.3
42,2020,2020,1,1.3
45,2020,2020,1,1.125
47,2020,2020,1,0.8
48,2020,2020,1,1.2
52,2020,2020,1,0.8
56,2020,2020,1,1.1
57,2020,2020,1,1
61,2020,2020,1,1.1
63,2020,2020,1,0.8
65,2020,2020,1,1.1
67,2020,2020,1,0.9
68,2020,2020,1,1.1
70,2020,2020,1,1
72,2020,2020,1,1
73,2020,2020,1,1.2
80,2020,2020,1,1.3
82,2020,2020,1,0.7
85,2020,2020,1,0.8765101856
88,2020,2020,1,1
89,2020,2020,1,1.0773667851
90,2020,2020,1,1.3
91,2020,2020,1,1.2
93,2020,2020,1,1.1
95,2020,2020,1,0.9737417719
96,2020,2020,1,1.1
97,2020,2020,1,1
98,2020,2020,1,0.9
99,2020,2020,1,1.2
101,2020,2020,1,1
102,2020,2020,1,0.9
103,2020,2020,1,1
105,2020,2020,1,1.1
107,2020,2020,1,1.0382260934
108,2020,2020,1,0.8389407435
109,2020,2020,1,1.1
110,2020,2020,1,1.1976604235
112,2020,2020,1,1.3
114,2020,2020,1,1.1
115,2020,2020,1,0.8
116,2020,2020,1,1.17
117,2020,2020,1,0.5
118,2020,2020,1,1
119,2020,2020,1,1
121,2020,2020,1,1.04
127,2020,2020,1,1.2
128,2020,2020,1,1.2
1,2020,2020,2,-5
2,2020,2020,2,-4
4,2020,2020,2,-5
5,2020,2020,2,-4.5
6,2020,2020,2,-3.6
8,2020,2020,2,-13
14,2020,2020,2,-3.9
15,2020,2020,2,-5.5
16,2020,2020,2,-12
20,2020,2020,2,-5
22,2020,2020,2,-7
23,2020,2020,2,-4
24,2020,2020,2,-6.8708
26,2020,2020,2,-6.6
30,2020,2020,2,-5.3
31,2020,2020,2,-5
32,2020,2020,2,-5.3
33,2020,2020,2,-5.5
36,2020,2020,2,-5
37,2020,2020,2,-7
38,2020,2020,2,-5.1
39,2020,2020,2,-4.8
41,2020,2020,2,-0.6
52,2020,2020,2,-4.3
56,2020,2020,2,-9
61,2020,2020,2,-4
63,2020,2020,2,-5
65,2020,2020,2,-4
68,2020,2020,2,-5.5
73,2020,2020,2,-4.5
82,2020,2020,2,-6.4
89,2020,2020,2,-3.1
90,2020,2020,2,-4.4
93,2020,2020,2,-3.1
95,2020,2020,2,-7.5322399771
96,2020,2020,2,-6.5
97,2020,2020,2,-7.6
98,2020,2020,2,-5.2
99,2020,2020,2,-5.5
101,2020,2020,2,-2.7
102,2020,2020,2,-6.1
103,2020,2020,2,-4.4
105,2020,2020,2,-4.6
107,2020,2020,2,-6.4626447493
108,2020,2020,2,-8.0448475
110,2020,2020,2,-5.3
112,2020,2020,2,-4.4
114,2020,2020,2,-7
115,2020,2020,2,-4.5
117,2020,2020,2,-9
119,2020,2020,2,-4.1
121,2020,2020,2,-3.5
128,2020,2020,2,-6
1,2021,2020,2,3.5
2,2021,2020,2,3
4,2021,2020,2,2.9
5,2021,2020,2,2.2
6,2021,2020,2,1.1
8,2021,2020,2,10
14,2021,2020,2,4.4
15,2021,2020,2,5.6
16,2021,2020,2,9
20,2021,2020,2,4.5
22,2021,2020,2,6
23,2021,2020,2,4.5
24,2021,2020,2,4.7532
26,2021,2020,2,6.4
30,2021,2020,2,5.8
31,2021,2020,2,3.5
32,2021,2020,2,4.9
33,2021,2020,2,4
36,2021,2020,2,0
37,2021,2020,2,4
38,2021,2020,2,3.4
39,2021,2020,2,4.8
41,2021,2020,2,1.5
52,2021,2020,2,6.4
56,2021,2020,2,9.5
63,2021,2020,2,3.2
65,2021,2020,2,4
68,2021,2020,2,3.8
73,2021,2020,2,2
82,2021,2020,2,6.1
89,2021,2020,2,4.4
90,2021,2020,2,1.2
93,2021,2020,2,4.4
95,2021,2020,2,0.3692346262
96,2021,2020,2,7
97,2021,2020,2,8.3
98,2021,2020,2,4.3
99,2021,2020,2,3.7
101,2021,2020,2,3
102,2021,2020,2,7.1
103,2021,2020,2,2.1
105,2021,2020,2,1.8
107,2021,2020,2,4.743926195
108,2021,2020,2,0.03212125
110,2021,2020,2,5.8
112,2021,2020,2,1.6
114,2021,2020,2,5.7
115,2021,2020,2,1.8
117,2021,2020,2,10
119,2021,2020,2,2
121,2021,2020,2,4.9
128,2021,2020,2,4
4,2020,2020,3,-9
5,2020,2020,3,-6.5
6,2020,2020,3,-7.5
7,2020,2020,3,-9.7
14,2020,2020,3,-7.8
15,2020,2020,3,-8.5
16,2020,2020,3,-10
20,2020,2020,3,-7.5
22,2020,2020,3,-7.5
23,2020,2020,3,-7
24,2020,2020,3,-12
26,2020,2020,3,-7.8
30,2020,2020,3,-8.36
32,2020,2020,3,-8.6
33,2020,2020,3,-6.75
36,2020,2020,3,-10
39,2020,2020,3,-8.28
41,2020,2020,3,-8.1
45,2020,2020,3,-6.1
47,2020,2020,3,-8.7
52,2020,2020,3,-9
54,2020,2020,3,-8
56,2020,2020,3,-8.1
61,2020,2020,3,-8.9
65,2020,2020,3,-6.9
68,2020,2020,3,-9.8
72,2020,2020,3,-8.7
73,2020,2020,3,-8.5
80,2020,2020,3,-5.73
82,2020,2020,3,-8.1429622789
85,2020,2020,3,-8.497316359
88,2020,2020,3,-8
89,2020,2020,3,-10.4
90,2020,2020,3,-7.3
91,2020,2020,3,-8.5
93,2020,2020,3,-10.4
95,2020,2020,3,-10.2786587971
96,2020,2020,3,-10.4
97,2020,2020,3,-8.3
98,2020,2020,3,-9.1
99,2020,2020,3,-8.6
101,2020,2020,3,-8.6
102,2020,2020,3,-6.3
103,2020,2020,3,-9
105,2020,2020,3,-8
107,2020,2020,3,-7.9743322594
109,2020,2020,3,-8.2
110,2020,2020,3,-7.3
112,2020,2020,3,-7.5
114,2020,2020,3,-6
115,2020,2020,3,-8.2
117,2020,2020,3,-12
118,2020,2020,3,-8.6
119,2020,2020,3,-4.1
121,2020,2020,3,-6.4
127,2020,2020,3,-8.3
128,2020,2020,3,-10
131,2020,2020,3,-9
4,2021,2020,3,6
5,2021,2020,3,3.3
6,2021,2020,3,4.5
7,2021,2020,3,7.1
14,2021,2020,3,4.2
15,2021,2020,3,6.3
16,2021,2020,3,7
20,2021,2020,3,4.7
22,2021,2020,3,5
23,2021,2020,3,5
24,2021,2020,3,5.0105933341
26,2021,2020,3,7.4
30,2021,2020,3,6.08
32,2021,2020,3,6.6
33,2021,2020,3,4.64
36,2021,2020,3,5
39,2021,2020,3,5.89
41,2021,2020,3,4.6
45,2021,2020,3,2.8
47,2021,2020,3,6.9
52,2021,2020,3,5.8
54,2021,2020,3,4
56,2021,2020,3,5.5
61,2021,2020,3,5.9
65,2021,2020,3,4.6
68,2021,2020,3,5.7
72,2021,2020,3,6.8
73,2021,2020,3,4
80,2021,2020,3,4.98
82,2021,2020,3,6.5206056705
85,2021,2020,3,5.7929602476
88,2021,2020,3,6.1
89,2021,2020,3,8.4
90,2021,2020,3,4.9
91,2021,2020,3,6.2
93,2021,2020,3,8.4
95,2021,2020,3,3.9077562516
96,2021,2020,3,6.7
97,2021,2020,3,4.6
98,2021,2020,3,6.1
99,2021,2020,3,5.4
101,2021,2020,3,6.4
102,2021,2020,3,5.2
103,2021,2020,3,6
105,2021,2020,3,4.5
107,2021,2020,3,5.1814323824
109,2021,2020,3,6.7
110,2021,2020,3,7.5
112,2021,2020,3,5.9
114,2021,2020,3,6.2
115,2021,2020,3,6.2
117,2021,2020,3,10
118,2021,2020,3,5.9
119,2021,2020,3,2
121,2021,2020,3,6.5
127,2021,2020,3,6.1
128,2021,2020,3,7
131,2021,2020,3,4.5
1,2020,2020,4,-7.6
2,2020,2020,4,-6.5
4,2020,2020,4,-8
5,2020,2020,4,-8.3
6,2020,2020,4,-7.5
7,2020,2020,4,-8.305
8,2020,2020,4,-8
10,2020,2020,4,-7.4
14,2020,2020,4,-9.4
15,2020,2020,4,-7.4
16,2020,2020,4,-8.5
20,2020,2020,4,-8
22,2020,2020,4,-7
23,2020,2020,4,-6.5
24,2020,2020,4,-8
26,2020,2020,4,-6.7
29,2020,2020,4,-7.4
30,2020,2020,4,-8.01
32,2020,2020,4,-7.1
33,2020,2020,4,-7.9
36,2020,2020,4,-8
37,2020,2020,4,-8
38,2020,2020,4,-7.9839
39,2020,2020,4,-8.2
41,2020,2020,4,-8.1
42,2020,2020,4,-7
45,2020,2020,4,-7.95
47,2020,2020,4,-7.2
48,2020,2020,4,-7.2
49,2020,2020,4,-7.9
52,2020,2020,4,-8
54,2020,2020,4,-8.5
56,2020,2020,4,-7.5
63,2020,2020,4,-8
65,2020,2020,4,-8.3
68,2020,2020,4,-7.9
70,2020,2020,4,-9
80,2020,2020,4,-8.8
85,2020,2020,4,-7.964
88,2020,2020,4,-8
89,2020,2020,4,-8.2
90,2020,2020,4,-8.285
93,2020,2020,4,-8.2
95,2020,2020,4,-6.7749526751
96,2020,2020,4,-8
97,2020,2020,4,-7.3
98,2020,2020,4,-8.8
99,2020,2020,4,-8.04
101,2020,2020,4,-7.5
103,2020,2020,4,-7.9
105,2020,2020,4,-8
107,2020,2020,4,-7.647
109,2020,2020,4,-7.4
110,2020,2020,4,-7.5
111,2020,2020,4,-8
112,2020,2020,4,-8.2
114,2020,2020,4,-7.4
115,2020,2020,4,-7.7
116,2020,2020,4,-8
117,2020,2020,4,-7.5
121,2020,2020,4,-7.7
127,2020,2020,4,-8.3
128,2020,2020,4,-8
131,2020,2020,4,-7.5
1,2021,2020,4,5.5
2,2021,2020,4,7
4,2021,2020,4,5
5,2021,2020,4,5
6,2021,2020,4,4.5
7,2021,2020,4,6.502
8,2021,2020,4,5
10,2021,2020,4,3.8
14,2021,2020,4,5.5
15,2021,2020,4,5.6
16,2021,2020,4,5.5
20,2021,2020,4,5
22,2021,2020,4,5
23,2021,2020,4,5.5
24,2021,2020,4,5.4
26,2021,2020,4,6
29,2021,2020,4,5.6
30,2021,2020,4,5.9
32,2021,2020,4,5.3
33,2021,2020,4,4.9
36,2021,2020,4,5
37,2021,2020,4,5.9
38,2021,2020,4,5.3431
39,2021,2020,4,5.9
41,2021,2020,4,4.5
42,2021,2020,4,4
45,2021,2020,4,5.9625
47,2021,2020,4,6
48,2021,2020,4,5.7
49,2021,2020,4,6.7
52,2021,2020,4,5.2
54,2021,2020,4,4
56,2021,2020,4,5.4
63,2021,2020,4,4
65,2021,2020,4,5.8
68,2021,2020,4,5.2
70,2021,2020,4,6.5
80,2021,2020,4,4.6
85,2021,2020,4,5.159
88,2021,2020,4,4
89,2021,2020,4,6.6
90,2021,2020,4,5.062
93,2021,2020,4,6.6
95,2021,2020,4,6.0758128151
96,2021,2020,4,5.8
97,2021,2020,4,3.8
98,2021,2020,4,4.1
99,2021,2020,4,5.26
101,2021,2020,4,5.4
103,2021,2020,4,4.8
105,2021,2020,4,5
107,2021,2020,4,5.026
109,2021,2020,4,6.5
110,2021,2020,4,5.7
112,2021,2020,4,4.8
114,2021,2020,4,6
115,2021,2020,4,6.1
116,2021,2020,4,5.5
117,2021,2020,4,5
121,2021,2020,4,4.6
127,2021,2020,4,6
128,2021,2020,4,6
131,2021,2020,4,3.5
1,2021,2021,1,5.5
2,2021,2021,1,3.5
4,2021,2021,1,5
5,2021,2021,1,5
6,2021,2021,1,4.7
7,2021,2021,1,5.5016309323
14,2021,2021,1,5.3
15,2021,2021,1,3
16,2021,2021,1,2.6
20,2021,2021,1,3
22,2021,2021,1,4.5
23,2021,2021,1,5
24,2021,2021,1,5.5870813621
26,2021,2021,1,5.4
29,2021,2021,1,4.3
30,2021,2021,1,5.11
32,2021,2021,1,4.9
33,2021,2021,1,3.7
37,2021,2021,1,3
38,2021,2021,1,3.9100993984
39,2021,2021,1,4.5
41,2021,2021,1,4.6
42,2021,2021,1,3.7
45,2021,2021,1,4.3
47,2021,2021,1,3.9
48,2021,2021,1,4.9
49,2021,2021,1,5.2
54,2021,2021,1,3.5
56,2021,2021,1,3.8
61,2021,2021,1,4.6
63,2021,2021,1,3
65,2021,2021,1,3.7
68,2021,2021,1,4.2
70,2021,2021,1,3.3
73,2021,2021,1,5
80,2021,2021,1,4.2
85,2021,2021,1,4.0528259346
88,2021,2021,1,4.2
89,2021,2021,1,4.260662221
90,2021,2021,1,5.5
93,2021,2021,1,4.3
95,2021,2021,1,5.6859111873
96,2021,2021,1,3.8
97,2021,2021,1,3.9
98,2021,2021,1,3.9
99,2021,2021,1,4
101,2021,2021,1,4
102,2021,2021,1,4.1
103,2021,2021,1,4.3
105,2021,2021,1,4.8
107,2021,2021,1,4.3527951908
108,2021,2021,1,4.84136
109,2021,2021,1,5.5
110,2021,2021,1,6.1
111,2021,2021,1,3.5
112,2021,2021,1,4.4
114,2021,2021,1,4
115,2021,2021,1,5
116,2021,2021,1,4.9
117,2021,2021,1,5
118,2021,2021,1,2.9
121,2021,2021,1,5.1
127,2021,2021,1,4
128,2021,2021,1,4.4
1,2022,2021,1,3
2,2022,2021,1,4.5
4,2022,2021,1,4
5,2022,2021,1,3
6,2022,2021,1,3.5
7,2022,2021,1,3.1747963507
14,2022,2021,1,2.2
15,2022,2021,1,4.4
16,2022,2021,1,4.8
20,2022,2021,1,6
22,2022,2021,1,4
23,2022,2021,1,5
24,2022,2021,1,4.3717460548
26,2022,2021,1,2.7
29,2022,2021,1,2.5
30,2022,2021,1,4.14
32,2022,2021,1,4
33,2022,2021,1,2.1
37,2022,2021,1,4
38,2022,2021,1,3.8577271399
39,2022,2021,1,3.9
41,2022,2021,1,4.2
45,2022,2021,1,4.8
47,2022,2021,1,2.8
49,2022,2021,1,4
54,2022,2021,1,3
56,2022,2021,1,3.9
63,2022,2021,1,3.5
65,2022,2021,1,3.2
68,2022,2021,1,4
70,2022,2021,1,4.7
73,2022,2021,1,2.5
80,2022,2021,1,2.5
85,2022,2021,1,4.4161748663
88,2022,2021,1,4.5
89,2022,2021,1,2.6871296462
90,2022,2021,1,3.6
93,2022,2021,1,2.7
95,2022,2021,1,2.7713729538
96,2022,2021,1,4.4
97,2022,2021,1,2.7
98,2022,2021,1,3.1
99,2022,2021,1,4.4
101,2022,2021,1,3.5
102,2022,2021,1,2.1
103,2022,2021,1,4.3
105,2022,2021,1,3.1
107,2022,2021,1,1.5312782674
108,2022,2021,1,5.54366
109,2022,2021,1,5.5
110,2022,2021,1,2.6
112,2022,2021,1,1.8
114,2022,2021,1,5
115,2022,2021,1,5.4
116,2022,2021,1,4.2
117,2022,2021,1,4
118,2022,2021,1,5.7
121,2022,2021,1,5
127,2022,2021,1,4
128,2022,2021,1,3.7
1,2021,2021,2,4.7
2,2021,2021,2,3.6
4,2021,2021,2,4.5
5,2021,2021,2,5
6,2021,2021,2,4.8
7,2021,2021,2,4.0334640567
8,2021,2021,2,3.5
14,2021,2021,2,3.8
15,2021,2021,2,4.3
16,2021,2021,2,3
20,2021,2021,2,3.5
22,2021,2021,2,4.2
23,2021,2021,2,4
24,2021,2021,2,4.6
26,2021,2021,2,5.8
29,2021,2021,2,4.3
30,2021,2021,2,4.49
32,2021,2021,2,4.8
33,2021,2021,2,3.7
37,2021,2021,2,4.2
38,2021,2021,2,4.2332744342
39,2021,2021,2,4.04
41,2021,2021,2,4.2
45,2021,2021,2,4.2
47,2021,2021,2,4.1
48,2021,2021,2,3.9
49,2021,2021,2,5.1
52,2021,2021,2,4.2
54,2021,2021,2,4
56,2021,2021,2,4.1
61,2021,2021,2,3.9
62,2021,2021,2,4.3
63,2021,2021,2,3.6
65,2021,2021,2,4
68,2021,2021,2,4.1
73,2021,2021,2,4
80,2021,2021,2,3.5
85,2021,2021,2,4.4678554662
88,2021,2021,2,4.3
89,2021,2021,2,4.09
90,2021,2021,2,5.1
91,2021,2021,2,3.9
93,2021,2021,2,4.1
95,2021,2021,2,4.5217052562
97,2021,2021,2,3.3
98,2021,2021,2,4
99,2021,2021,2,4.39
101,2021,2021,2,3.8
102,2021,2021,2,4
103,2021,2021,2,4
105,2021,2021,2,4.5
107,2021,2021,2,3.92207072
108,2021,2021,2,4.58019853
110,2021,2021,2,4.04
111,2021,2021,2,4.2
112,2021,2021,2,4.6
115,2021,2021,2,4.3
117,2021,2021,2,3
119,2021,2021,2,4
121,2021,2021,2,5.3781057452
127,2021,2021,2,4
128,2021,2021,2,4.4
1,2022,2021,2,3.5
2,2022,2021,2,4.8
4,2022,2021,2,4
5,2022,2021,2,3
6,2022,2021,2,3.7
7,2022,2021,2,4.0041241372
8,2022,2021,2,4.4
14,2022,2021,2,2.9
15,2022,2021,2,3.6
16,2022,2021,2,4.9
20,2022,2021,2,4.5
22,2022,2021,2,4.2
23,2022,2021,2,5
24,2022,2021,2,4.8
26,2022,2021,2,4.5
29,2022,2021,2,4.2
30,2022,2021,2,3.89
32,2022,2021,2,4.3
33,2022,2021,2,2.39
37,2022,2021,2,4.3
38,2022,2021,2,4.0204838642
39,2022,2021,2,4.53
41,2022,2021,2,4.5
45,2022,2021,2,4.9
47,2022,2021,2,3.5
48,2022,2021,2,5.5
49,2022,2021,2,4.4
52,2022,2021,2,5
54,2022,2021,2,4
56,2022,2021,2,4
62,2022,2021,2,4.4
63,2022,2021,2,3.5
65,2022,2021,2,4
68,2022,2021,2,4.3
73,2022,2021,2,3
80,2022,2021,2,2.8
85,2022,2021,2,4.8552699774
88,2022,2021,2,4.6
89,2022,2021,2,3.33
90,2022,2021,2,3.2
91,2022,2021,2,4.4
93,2022,2021,2,3.3
95,2022,2021,2,3.9119076493
97,2022,2021,2,3.5
98,2022,2021,2,3.6
99,2022,2021,2,4.34
101,2022,2021,2,4.1
102,2022,2021,2,3.7
103,2022,2021,2,4
105,2022,2021,2,3.8
107,2022,2021,2,3.96415847
108,2022,2021,2,4.3871038
110,2022,2021,2,3.31
112,2022,2021,2,4.4
115,2022,2021,2,5.3
117,2022,2021,2,4.5
119,2022,2021,2,3.8
121,2022,2021,2,5.0514050699
127,2022,2021,2,4
128,2022,2021,2,3.7
1,2021,2021,3,4.7
4,2021,2021,3,4.5
6,2021,2021,3,4.6
7,2021,2021,3,4.2
14,2021,2021,3,9
15,2021,2021,3,4.4
16,2021,2021,3,4.6
20,2021,2021,3,4.5
22,2021,2021,3,4.4
23,2021,2021,3,4.5
24,2021,2021,3,4.6
26,2021,2021,3,5.4
29,2021,2021,3,4
30,2021,2021,3,4.61
32,2021,2021,3,5.3
37,2021,2021,3,4.7
39,2021,2021,3,4.54
41,2021,2021,3,4.7
42,2021,2021,3,4
45,2021,2021,3,4.54
47,2021,2021,3,4.4
